Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Artists_Song
A Whole New World,"Lea Salonga, Brad Kane, Disney",Aladdin Special Edition,7bt2aty3lUo6Q1Ud8pthRz,1hwdPQtFHISvZ9SXMkNrIK,,2004-01-01,160800,,0.283,0.227,0,-15.793,1,0.0366,0.846,2.08e-06,0.1,0.128,121.419,"Lea Salonga, Brad Kane, Disney A Whole New World"
Hawaiian Roller Coaster Ride,"Mark Keali'i Ho'omalu, Kamehameha Schools Children's Chorus",Lilo & Stitch,0tNLpUZfJKyxMS0nKlnyXP,7GmiJVBAzWNikX5VkNQg85,,2002-01-01,208227,,0.702,0.624,5,-9.927,1,0.0285,0.314,0.0152,0.0669,0.947,114.542,"Mark Keali'i Ho'omalu, Kamehameha Schools Children's Chorus Hawaiian Roller Coaster Ride"
Into the Unknown,"Idina Menzel, AURORA",Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),4M07HWIlZr7zoXoxDHR5mz,3Z0oQ8r78OUaHvGPiDBR3W,,2019-11-15,194848,,0.323,0.405,10,-8.533,0,0.0413,0.849,0.000544,0.138,0.274,145.104,"Idina Menzel, AURORA Into the Unknown"
Under the Sea,"Samuel E. Wright, Disney",The Little Mermaid Special Edition,4aAwvCRNJIqiUGVEjieWv6,6oYkwjI1TKP9D0Y9II1GT7,,2006-01-01,195147,,0.511,0.475,10,-14.667,1,0.161,0.708,0.0,0.105,0.819,98.957,"Samuel E. Wright, Disney Under the Sea"
Dig a Little Deeper,"Jenifer Lewis, The Pinnacle Gospel Choir",The Princess and the Frog (Original Motion Picture Soundtrack),0CcL28OkH89kjgKpNZC8sW,7kh64k3P9Fk4EsA6vOdwmj,,2009-11-23,167933,,0.719,0.825,0,-4.26,1,0.0521,0.39,3.75e-06,0.103,0.798,98.023,"Jenifer Lewis, The Pinnacle Gospel Choir Dig a Little Deeper"
"Happy Working Song - From ""Enchanted"" / Soundtrack Version",Amy Adams,Enchanted,3juYz5KfvUJYunlI3caxIc,7G061Oqw7NXFr1NDTpXoI4,,2007-01-01,129613,,0.508,0.341,2,-10.175,1,0.0814,0.844,0.0,0.325,0.646,172.216,"Amy Adams Happy Working Song - From ""Enchanted"" / Soundtrack Version"
"When We're Human - From ""The Princess and the Frog""/Soundtrack Version","Michael-Leon Wooley, Bruno Campos, Anika Noni Rose, Terence Blanchard",Disney Summer Songs,6qykGE5x584duyLVYcnojE,2g2kJZcu1cFTw4aKE7w9Iq,,2021-05-28,142093,,0.688,0.782,1,-4.35,1,0.132,0.305,9.02e-06,0.375,0.533,107.054,"Michael-Leon Wooley, Bruno Campos, Anika Noni Rose, Terence Blanchard When We're Human - From ""The Princess and the Frog""/Soundtrack Version"
"In Summer - From ""Frozen""/Soundtrack Version",Josh Gad,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),7lZs5r4oQV2nutddffLrg0,7bG6SQBGZthPDG5QJL5Gf7,,2013-01-01,110987,,0.5,0.342,7,-9.536,1,0.175,0.536,0.0,0.59,0.684,77.124,"Josh Gad In Summer - From ""Frozen""/Soundtrack Version"
Waiting On A Miracle,Stephanie Beatriz,Encanto (Original Motion Picture Soundtrack),25L8ck3KGcmCo3901ztPzR,3oRW9ZGPRbLRMneQ5lwflt,,2021-11-19,161840,,0.48,0.554,1,-8.145,0,0.069,0.171,0.0,0.131,0.267,190.066,Stephanie Beatriz Waiting On A Miracle
Arabian Nights,"Bruce Adler, Disney",Aladdin (Original Motion Picture Soundtrack),29EiOQJnxWlX5nVOWQpu3u,0CKmN3Wwk8W4zjU0pqq2cv,,1992-01-01,79293,,0.507,0.197,9,-15.568,0,0.0406,0.689,0.0,0.214,0.497,128.946,"Bruce Adler, Disney Arabian Nights"
What's This?,Danny Elfman,Nightmare Before Christmas Special Edition,32hXKuDkMnpQaOI67xQj86,3fytQQcjEOWXlvI9BDXVcK,,2006-01-01,185573,,0.518,0.473,5,-10.907,1,0.0753,0.818,1.44e-05,0.126,0.501,81.486,Danny Elfman What's This?
Down in New Orleans (Finale),Anika Noni Rose,The Princess and the Frog (Original Motion Picture Soundtrack),0CcL28OkH89kjgKpNZC8sW,1fvc8FP8MUrIbHGYb4kF89,,2009-11-23,95493,,0.582,0.831,0,-3.644,1,0.0494,0.457,0.000339,0.17,0.722,147.981,Anika Noni Rose Down in New Orleans (Finale)
Be Our Guest,"Angela Lansbury, Jerry Orbach, Chorus - Beauty And the Beast, Disney",Beauty And The Beast (Special Edition),5CXS5K2wldOxL8bweRXBrq,2F8LPJgSVTJxukoParTyBD,,2001-01-01,224920,,0.435,0.391,2,-13.062,1,0.162,0.814,0.0,0.0885,0.583,73.531,"Angela Lansbury, Jerry Orbach, Chorus - Beauty And the Beast, Disney Be Our Guest"
"That's How You Know - From ""Enchanted""/Soundtrack Version",Amy Adams,Enchanted,3juYz5KfvUJYunlI3caxIc,1OzSfjFW08DTD51XoNnog7,,2007-01-01,228960,,0.485,0.667,2,-5.485,1,0.164,0.497,0.0,0.219,0.52,174.025,"Amy Adams That's How You Know - From ""Enchanted""/Soundtrack Version"
Zero To Hero,"Chorus - Hercules, Lillias White, Cheryl Freeman, LaChanze, Roz Ryan, Vaneese Thomas, Tawatha Agee, Disney",Hercules (Original Motion Picture Soundtrack),1wbY6VUchNsZLaDi22eD3J,4zDfgax6Ihb0UWdour1ZEs,,1997-01-01,140573,,0.474,0.82,0,-7.699,1,0.243,0.493,0.0,0.0978,0.697,164.718,"Chorus - Hercules, Lillias White, Cheryl Freeman, LaChanze, Roz Ryan, Vaneese Thomas, Tawatha Agee, Disney Zero To Hero"
Show Yourself,"Idina Menzel, Evan Rachel Wood",Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),4M07HWIlZr7zoXoxDHR5mz,50WeOnXhM1H7AZEeIDoWfZ,,2019-11-15,260907,,0.321,0.429,6,-7.073,1,0.0302,0.724,9.1e-05,0.0606,0.174,123.419,"Idina Menzel, Evan Rachel Wood Show Yourself"
Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),4WGcPCflN9FNccSu7tE9iS,0XPsOSYzDJZJArevQNm2AR,,2019-05-22,208801,,0.474,0.489,6,-7.625,0,0.0342,0.467,0.0,0.119,0.23,124.844,Naomi Scott Speechless (Full)
Nobody Like U,"4*TOWN (From Disney and Pixar’s Turning Red), Jordan Fisher, Finneas O'Connell, Topher Ngo, Grayson Villanueva, Josh Levi",Turning Red (Original Motion Picture Soundtrack),6z1EZ0KfoiVW0bXIbOWAu3,4bV5sf2B4hWBBd5HQ8S7KB,,2022-03-11,160947,,0.905,0.631,9,-10.06,0,0.177,0.129,0.0,0.101,0.751,105.026,"4*TOWN (From Disney and Pixar’s Turning Red), Jordan Fisher, Finneas O'Connell, Topher Ngo, Grayson Villanueva, Josh Levi Nobody Like U"
"So Close - From ""Enchanted""/Soundtrack Version",Jon McLaughlin,Enchanted,3juYz5KfvUJYunlI3caxIc,3XFkhxO5jo2hBOWNzIQ9UB,,2007-01-01,226840,,0.323,0.244,11,-11.499,1,0.0293,0.776,1.02e-06,0.153,0.19,79.948,"Jon McLaughlin So Close - From ""Enchanted""/Soundtrack Version"
U Know What's Up,"4*TOWN (From Disney and Pixar’s Turning Red), Jordan Fisher, Finneas O'Connell, Topher Ngo, Grayson Villanueva, Josh Levi",Turning Red (Original Motion Picture Soundtrack),6z1EZ0KfoiVW0bXIbOWAu3,0d83zVs3OmdjrhfoAxg1dE,,2022-03-11,188893,,0.812,0.52,2,-9.796,1,0.0541,0.0361,1.22e-06,0.0926,0.488,110.046,"4*TOWN (From Disney and Pixar’s Turning Red), Jordan Fisher, Finneas O'Connell, Topher Ngo, Grayson Villanueva, Josh Levi U Know What's Up"
A Dream Is a Wish Your Heart Makes,Lily James,Cinderella (Original Motion Picture Soundtrack),4MaXQAzgpi1UGNNia9r7fx,3s6nfqfT6kyLBT10vs0M4l,,2015-01-01,120547,,0.274,0.0724,4,-18.279,1,0.0395,0.948,1.45e-06,0.0801,0.195,139.381,Lily James A Dream Is a Wish Your Heart Makes
When You Wish Upon A Star,Cynthia Erivo,Pinocchio (Original Soundtrack),6SUPM4fZiV55quCRQKOtYL,1fb6MBRagJq42pzMMFYhHf,,2022-09-08,117693,,0.162,0.289,0,-10.192,1,0.0379,0.905,0.0,0.175,0.133,85.259,Cynthia Erivo When You Wish Upon A Star
Love,Nancy Adams,Walt Disney Records The Legacy Collection: Robin Hood,56ewU1ti6LTUjDQzsI9QZD,3M6YfoPwvvTHK1mnCQmqHI,,2017-08-04,116947,,0.298,0.265,3,-15.08,1,0.0352,0.884,5.87e-05,0.109,0.437,74.202,Nancy Adams Love
For the First Time,Halle,The Little Mermaid (Original Motion Picture Soundtrack/Deluxe Edition),1b7rPu376c9APSVH2KKcdk,55dk5wKH4izQ95SfjDnxEB,,2023-05-26,248067,,0.585,0.289,5,-13.666,0,0.0611,0.561,0.0,0.0788,0.214,89.846,Halle For the First Time
Some Day My Prince Will Come,Adriana Caselotti,Snow White and the Seven Dwarfs (Original Motion Picture Soundtrack),5nmf2deiZ5EvAsc02RmzRk,0E2ARPr6Anq8l4dwsu8hbP,,1997-01-01,114307,,0.378,0.145,7,-19.473,1,0.0596,0.774,0.0,0.28,0.339,83.604,Adriana Caselotti Some Day My Prince Will Come
"For the First Time in Forever - From ""Frozen""/Soundtrack Version","Kristen Bell, Idina Menzel",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),7lZs5r4oQV2nutddffLrg0,70b5Sq3ePOu3Gqg0hjlOtR,,2013-01-01,225080,,0.354,0.411,0,-6.018,1,0.0344,0.815,1e-06,0.106,0.43,90.831,"Kristen Bell, Idina Menzel For the First Time in Forever - From ""Frozen""/Soundtrack Version"
"Strangers Like Me - From ""Tarzan""/Soundtrack Version",Phil Collins,Disney Summer Songs,6qykGE5x584duyLVYcnojE,5Zb6JxSEcjsUNrINcAyAYJ,,2021-05-28,179587,,0.588,0.807,8,-6.275,1,0.0399,0.164,0.00185,0.209,0.547,120.97,"Phil Collins Strangers Like Me - From ""Tarzan""/Soundtrack Version"
Some Things Never Change,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2",Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),4M07HWIlZr7zoXoxDHR5mz,4Xbotg4PCLJw9cDx2dtZLK,,2019-11-15,209965,,0.566,0.543,5,-4.485,1,0.0314,0.613,0.0,0.106,0.299,89.937,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2 Some Things Never Change"
"Touch The Sky - From ""Brave""/Soundtrack",Julie Fowlis,Brave,7vSvdmI0szfMcn7LyVjp0R,5yyqx4brn6Bm9U1Rj9ENnz,,2012-01-01,151400,,0.372,0.641,2,-7.954,1,0.047,0.137,0.0,0.103,0.33,119.013,"Julie Fowlis Touch The Sky - From ""Brave""/Soundtrack"
"Mother Knows Best - From ""Tangled""/Soundtrack Version",Donna Murphy,Tangled,1l0aFrH24oPrQSqGtfeFyE,1lOSxJNCLvWm2bYaTcTSmK,,2010-01-01,190440,,0.403,0.259,5,-11.371,1,0.166,0.829,1.61e-06,0.0451,0.473,69.283,"Donna Murphy Mother Knows Best - From ""Tangled""/Soundtrack Version"
Poor Unfortunate Souls,Melissa McCarthy,The Little Mermaid (Original Motion Picture Soundtrack/Deluxe Edition),1b7rPu376c9APSVH2KKcdk,0LAhBAJOM0IzqOaMvuFLZq,,2023-05-26,282013,,0.433,0.263,0,-14.391,1,0.0707,0.775,0.0,0.152,0.256,99.036,Melissa McCarthy Poor Unfortunate Souls
A Star Is Born,"Cheryl Freeman, LaChanze, Vaneese Thomas, Lillias White, Roz Ryan, Disney",Hercules (Original Motion Picture Soundtrack),1wbY6VUchNsZLaDi22eD3J,64Eug7tFE4KWJNQUE73BGe,,1997-01-01,124200,,0.681,0.833,0,-6.248,1,0.0847,0.382,5.59e-06,0.391,0.725,117.54,"Cheryl Freeman, LaChanze, Vaneese Thomas, Lillias White, Roz Ryan, Disney A Star Is Born"
A Girl Worth Fighting For,"Lea Salonga, Harvey Fierstein, Matthew Wilder, James Hong, Jerry Tondo, Disney",Mulan (Original Soundtrack),3Ohs7Jo6GM6mydUOL0m5aC,3wjgPeXocinhLyPL37p70e,,1998-01-01,146053,,0.368,0.35,4,-17.313,1,0.0617,0.564,0.0,0.281,0.849,175.741,"Lea Salonga, Harvey Fierstein, Matthew Wilder, James Hong, Jerry Tondo, Disney A Girl Worth Fighting For"
Try Everything,Shakira,Zootopia (Original Motion Picture Soundtrack),3X6netsswLt0U97Doga56C,1N3dZ7TTWO6VcD4Y3hHYLZ,,2016-02-12,196853,,0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474,Shakira Try Everything
When I Am Older,Josh Gad,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),4M07HWIlZr7zoXoxDHR5mz,1Tt7zr1yDbKbT8L4jzSZ74,,2019-11-15,111452,,0.73,0.326,8,-7.001,1,0.26,0.705,0.0,0.103,0.434,116.893,Josh Gad When I Am Older
We're All In This Together,"High School Musical Cast, Disney",High School Musical,4dOvFkIgrb6b9zCcGfCcci,0cqNGWvuukhCiKvEX7utys,,2006-01-01,231427,,0.76,0.941,1,-6.356,1,0.0688,0.0451,0.0,0.649,0.805,116.013,"High School Musical Cast, Disney We're All In This Together"
"Circle of Life - From ""The Lion King"" Soundtrack","Carmen Twillie, Lebo M.",The Lion King: Special Edition,6BqcXoEgLpiGHQit2hXBIl,2KPMRUOwr8yB32EMvIg8aT,,2003-01-01,239360,,0.43,0.497,10,-11.662,1,0.0405,0.0858,0.0,0.256,0.556,83.725,"Carmen Twillie, Lebo M. Circle of Life - From ""The Lion King"" Soundtrack"
Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack),4WGcPCflN9FNccSu7tE9iS,5f2TWu6R2YYCJtLQ0fP78H,,2019-05-22,155532,,0.688,0.732,2,-6.162,1,0.0618,0.0536,0.0,0.145,0.665,97.703,Will Smith Friend Like Me
Loyal Brave True,Christina Aguilera,Mulan (Original Motion Picture Soundtrack),1hOU3shHZwl08nsq1LDAJP,6GJ9seY4zx11sHMX9xsH6h,,2020-09-04,166200,,0.592,0.39,8,-9.286,1,0.0346,0.601,0.0,0.106,0.477,142.983,Christina Aguilera Loyal Brave True
The Bare Necessities,"Phil Harris, Bruce Reitherman",The Jungle Book,7zdZNXoapFcOW663zgLdOE,7h5crXBSY5SSpXRIlklv74,,1997-01-01,291467,,0.788,0.247,0,-18.298,1,0.0653,0.768,0.0,0.198,0.545,102.957,"Phil Harris, Bruce Reitherman The Bare Necessities"
I Just Can't Wait to Be King,"JD McCrary, Shahadi Wright Joseph, John Oliver",The Lion King (Original Motion Picture Soundtrack),7e8y48Z2fkJNGBOKSECCeS,2xUdYfY3LpJb4Iv37RypnO,,2019-07-11,202987,,0.683,0.701,6,-8.041,1,0.131,0.143,0.0,0.618,0.751,99.023,"JD McCrary, Shahadi Wright Joseph, John Oliver I Just Can't Wait to Be King"
I2I,"Tevin Campbell, Rosie Gaines",A Goofy Movie,3gUUrvvTs1JlX5AjiKRV0P,7lPxGs556PD8H3bUd9LzHp,,1995-01-01,241387,,0.728,0.756,11,-7.993,0,0.0389,0.0394,0.0,0.743,0.775,130.136,"Tevin Campbell, Rosie Gaines I2I"
"Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version",Elton John,The Lion King: Special Edition,6BqcXoEgLpiGHQit2hXBIl,6TL9gJE5JibG8QR6n26eCS,,2003-01-01,241973,,0.312,0.276,10,-12.621,1,0.0331,0.865,0.000433,0.112,0.158,123.717,"Elton John Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version"
"Supercalifragilisticexpialidocious - From ""Mary Poppins"" Soundtrack","Julie Andrews, Dick Van Dyke, The Pearlie Chorus",Saving Mr. Banks (Original Motion Picture Soundtrack [Deluxe Edition]),1cuE3waPR1CDFUpYd6fX12,5cvzqk8wsmLA9P7LrZCRb2,,2013-01-01,122027,,0.516,0.718,10,-11.213,1,0.42,0.574,0.0,0.162,0.901,156.995,"Julie Andrews, Dick Van Dyke, The Pearlie Chorus Supercalifragilisticexpialidocious - From ""Mary Poppins"" Soundtrack"
You Never Know,"Cast of High School Musical: The Musical: The Series, Disney","High School Musical: The Musical: The Series Season 3 (Episode 2) [From ""High School Musical: The Musical: The Series (Season 3)""]",1XlNDgxQd2Tsqu6pK0iNkd,01tNpXoTjrqvb1zhG6wmop,,2022-08-03,196620,,0.481,0.686,1,-7.223,0,0.171,0.172,0.0,0.0851,0.174,161.687,"Cast of High School Musical: The Musical: The Series, Disney You Never Know"
Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,Black Panther: Wakanda Forever - Music From and Inspired By,06RK0wX4GqHcxBtHlVoGH5,6sCvvleqKbeyOkQDieBYgp,,2022-11-11,196520,,0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,Rihanna Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By
The Gospel Truth I / Main Titles - Hercules,"Cheryl Freeman, LaChanze, Vaneese Thomas, Lillias White, Roz Ryan, Disney",Hercules (Original Motion Picture Soundtrack),1wbY6VUchNsZLaDi22eD3J,6uW03WHG3qv2FzxPIW6SUP,,1997-01-01,145640,,0.5,0.565,11,-10.528,1,0.145,0.25,0.000147,0.145,0.466,158.072,"Cheryl Freeman, LaChanze, Vaneese Thomas, Lillias White, Roz Ryan, Disney The Gospel Truth I / Main Titles - Hercules"
It's All Right,Jon Batiste,Soul (Original Motion Picture Soundtrack),2ffRAIZdlGEwnYE5ytIw88,4gzwK4RdSK9M43vPY68J2Y,,2020-12-18,170187,,0.552,0.45,7,-9.768,1,0.0522,0.585,3.22e-05,0.316,0.614,105.108,Jon Batiste It's All Right
All I Want,"Olivia Rodrigo, Disney",High School Musical: The Musical: The Series (Original Soundtrack),4GgojLZOPRu8MdUVmjNRSI,1v6svH1Fyx9C1nIt1mA2DT,,2020-01-10,177323,,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,"Olivia Rodrigo, Disney All I Want"
Wild Uncharted Waters,Jonah Hauer-King,The Little Mermaid (Original Motion Picture Soundtrack/Deluxe Edition),1b7rPu376c9APSVH2KKcdk,5JKhXfLo9QUOV38egXmhcI,,2023-05-26,179973,,0.255,0.357,5,-11.006,0,0.0354,0.875,1.18e-05,0.0822,0.347,86.335,Jonah Hauer-King Wild Uncharted Waters
"Bibbidi-Bobbidi-Boo - From ""Cinderella"" Soundtrack",Verna Felton,Disney's Greatest Volume 1,4xNCqk5KdkOQvdbaepGjTY,50ssiEHx556vul2XyUbxwU,,2001-01-01,77933,,0.513,0.525,8,-8.57,1,0.0524,0.949,2.42e-05,0.233,0.887,105.862,"Verna Felton Bibbidi-Bobbidi-Boo - From ""Cinderella"" Soundtrack"
"Once Upon a Dream - From ""Maleficent"" / Pop Version",Lana Del Rey,"Once Upon a Dream (from ""Maleficent"") [Original Motion Picture Soundtrack]",293ydefC5qpqZ65JYZTbUi,3liiZRlJxa8GeLUgWMoIeu,,2014-01-01,203080,,0.289,0.274,5,-16.574,1,0.0353,0.659,0.0166,0.109,0.167,119.997,"Lana Del Rey Once Upon a Dream - From ""Maleficent"" / Pop Version"
One Jump Ahead,"Brad Kane, Disney",Aladdin (Original Motion Picture Soundtrack),29EiOQJnxWlX5nVOWQpu3u,4wN8Ov3kPZdkJ8XcYxYUGz,,1992-01-01,142440,,0.561,0.325,7,-16.437,1,0.122,0.426,0.0,0.742,0.693,123.672,"Brad Kane, Disney One Jump Ahead"
Remember Me (Ernesto de la Cruz),Benjamin Bratt,Coco (Original Motion Picture Soundtrack),7nMexBA71PdwPnfqS5Yji5,4ljlAxfaEjO4Q4g9FMtVj4,,2017-11-10,109280,,0.446,0.587,2,-6.634,1,0.0413,0.565,0.000478,0.143,0.61,128.908,Benjamin Bratt Remember Me (Ernesto de la Cruz)
Carried Me With You,Brandi Carlile,Onward (Original Motion Picture Soundtrack),5GVC60ITCVDwfUGjblfsst,0HL3y3bsKSARBSP0qaImwb,,2020-02-28,213733,,0.639,0.666,0,-7.775,1,0.0636,0.271,0.0,0.111,0.372,98.384,Brandi Carlile Carried Me With You
A Little More,Jessica Darrow,A Little More,6jx4akSZu1hcJVADH1JUZd,3iQyxNq8TnhYimIMrKbEwa,,2022-11-02,186726,,0.563,0.38,8,-10.132,1,0.0351,0.751,0.0,0.0861,0.215,126.104,Jessica Darrow A Little More
Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),4M07HWIlZr7zoXoxDHR5mz,421eObjg0DTm2qajJl5OJm,,2019-11-15,189132,,0.456,0.828,1,-6.225,1,0.077,0.0244,0.0,0.21,0.313,116.719,Panic! At The Disco Into the Unknown - Panic! At The Disco Version
Go the Distance,"Roger Bart, Disney",Hercules (Original Motion Picture Soundtrack),1wbY6VUchNsZLaDi22eD3J,0D1OY0M5A0qD5HGBvFmFid,,1997-01-01,194160,,0.275,0.126,9,-17.077,1,0.033,0.879,0.000799,0.0791,0.21,88.626,"Roger Bart, Disney Go the Distance"
One Way or Another (Hocus Pocus 2 Version),"Bette Midler, Sarah Jessica Parker, Kathy Najimy",Hocus Pocus 2 (Original Soundtrack),5StqoKbQqzkAgH3OtPPQED,3jGAUGvmWbPe2LPc8Hon1c,,2022-09-30,147387,,0.571,0.893,11,-4.816,0,0.0707,0.0717,0.0,0.174,0.679,81.001,"Bette Midler, Sarah Jessica Parker, Kathy Najimy One Way or Another (Hocus Pocus 2 Version)"
The Rose Song,"Olivia Rodrigo, Disney",High School Musical: The Musical: The Series (Original Soundtrack/Season 2),5j8ccf2ePPuzngz8j1xcVM,4qCySCQyiyLT2mVUOM2zdS,,2021-07-30,174380,,0.437,0.374,5,-8.991,1,0.0376,0.786,0.0,0.107,0.461,141.897,"Olivia Rodrigo, Disney The Rose Song"
"When You Wish Upon a Star - From ""Disney 100""",Sara Bareilles,"When You Wish Upon a Star (From ""Disney 100"")",5AGZKi74CsJrmJ7hJAFNrH,2xdvhChCtpYxyNApVJEUG1,,2023-05-15,234004,,0.198,0.249,10,-10.31,1,0.0324,0.486,0.0,0.0952,0.0819,88.614,"Sara Bareilles When You Wish Upon a Star - From ""Disney 100"""
Belle,"Emma Watson, Luke Evans, Ensemble - Beauty and the Beast",Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),3AhP76AusdcJ9sZ4XgUcEc,1cPfKp9ThNZ1fez9itmUMN,,2017-03-10,333265,,0.524,0.504,7,-7.641,1,0.05,0.82,0.0,0.0817,0.327,123.66,"Emma Watson, Luke Evans, Ensemble - Beauty and the Beast Belle"
Immortals,Fall Out Boy,Big Hero 6 (Original Motion Picture Soundtrack),72FOmF0bBxV9zPY1463mmM,3c1ItvzDDDpmDgLH9SIUp4,,2014-11-04,195027,,0.703,0.856,11,-6.336,0,0.0461,0.00064,0.00126,0.38,0.722,108.025,Fall Out Boy Immortals
"I See the Light - From ""Tangled"" / Soundtrack Version","Mandy Moore, Zachary Levi",Tangled,1l0aFrH24oPrQSqGtfeFyE,6klpXs2uAjagnZMFkt4qkl,,2010-01-01,224240,,0.281,0.139,5,-14.392,1,0.0305,0.829,0.0,0.0725,0.169,92.64,"Mandy Moore, Zachary Levi I See the Light - From ""Tangled"" / Soundtrack Version"
I Won't Say (I'm In Love),"Susan Egan, Cheryl Freeman, LaChanze, Vaneese Thomas, Lillias White, Disney",Hercules (Original Motion Picture Soundtrack),1wbY6VUchNsZLaDi22eD3J,0PKmDncVOiNQLO6D1P6PXi,,1997-01-01,140227,,0.684,0.481,0,-10.305,1,0.0391,0.228,0.0,0.157,0.48,121.208,"Susan Egan, Cheryl Freeman, LaChanze, Vaneese Thomas, Lillias White, Disney I Won't Say (I'm In Love)"
You've Got a Friend in Me,Randy Newman,Toy Story (Original Motion Picture Soundtrack),47OFnLtLVi5WrPYNXAwFGh,2stkLJ0JNcXkIRDNF3ld6c,,1995-01-01,124160,,0.689,0.333,0,-12.134,0,0.0307,0.817,5.13e-06,0.285,0.471,115.835,Randy Newman You've Got a Friend in Me
All Is Found - Kacey Musgraves Version,Kacey Musgraves,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),4M07HWIlZr7zoXoxDHR5mz,5EeQQ8BVJTRkp1AIKJILGY,,2019-11-15,183735,,0.438,0.19,5,-13.573,1,0.0289,0.954,7.12e-05,0.117,0.106,153.02,Kacey Musgraves All Is Found - Kacey Musgraves Version
Poor Unfortunate Souls,"Pat Carroll, Disney",The Little Mermaid Special Edition,4aAwvCRNJIqiUGVEjieWv6,7zsw78LtXUD7JfEwH64HK2,,2006-01-01,291693,,0.384,0.18,0,-17.279,1,0.101,0.77,0.0,0.367,0.368,73.603,"Pat Carroll, Disney Poor Unfortunate Souls"
A Whole New World (End Title),"ZAYN, Zhavia",Aladdin (Original Motion Picture Soundtrack),4WGcPCflN9FNccSu7tE9iS,4U9CF27YlwHRtUGKUzhUTT,,2019-05-22,242956,,0.302,0.414,2,-8.16,1,0.0319,0.0575,0.0,0.0861,0.105,110.508,"ZAYN, Zhavia A Whole New World (End Title)"
Kiss the Girl - Remastered 2014,Samuel E. Wright,Walt Disney Records The Legacy Collection: The Little Mermaid,0G6CKfBpgWYvYyjt3hoBst,75VAFZAhvPSw1euEHg1fQU,,2014-12-15,160880,,0.67,0.235,0,-15.638,1,0.047,0.748,0.0,0.357,0.757,134.932,Samuel E. Wright Kiss the Girl - Remastered 2014
"Mother Knows Best (Reprise) - From ""Tangled""/Soundtrack Version",Donna Murphy,Tangled,1l0aFrH24oPrQSqGtfeFyE,1nrXPF5szKZhHr0iANiPcS,,2010-01-01,98320,,0.55,0.332,1,-10.683,1,0.175,0.826,0.0,0.206,0.552,110.539,"Donna Murphy Mother Knows Best (Reprise) - From ""Tangled""/Soundtrack Version"
He Mele No Lilo,"Mark Keali'i Ho'omalu, Kamehameha Schools Children's Chorus",Lilo & Stitch,0tNLpUZfJKyxMS0nKlnyXP,3G9ZnSjGYyHx7e221v0qse,,2002-01-01,148133,,0.73,0.331,2,-12.427,1,0.0429,0.46,0.000286,0.104,0.394,126.592,"Mark Keali'i Ho'omalu, Kamehameha Schools Children's Chorus He Mele No Lilo"
MY HOUSE,Beyoncé,MY HOUSE,1H1ivGeE2LjPjE71OITTZs,7omJfT9s6V2IpQNBYyq5C8,,2023-12-01,262941,,0.494,0.849,0,-6.438,0,0.343,0.0748,0.00152,0.791,0.512,181.428,Beyoncé MY HOUSE
Good Good,"USHER, Summer Walker, 21 Savage",Good Good,42dnGUpj3OEU4anDNW69j3,0J1YRLYhTG1MBosjidD7OI,,2023-08-04,247469,,0.753,0.669,7,-4.914,0,0.104,0.0378,0.0,0.122,0.584,140.948,"USHER, Summer Walker, 21 Savage Good Good"
Feelings (feat. J Hus),"Jorja Smith, J Hus",falling or flying,3cCpJc6LhvskN7i9w3WkaA,13eNzMdXHUinoWsxcRXTCW,,2023-09-29,237852,,0.773,0.685,5,-7.529,0,0.309,0.064,6.85e-06,0.113,0.576,95.043,"Jorja Smith, J Hus Feelings (feat. J Hus)"
Me & U,Tems,Me & U,0D1Qm49Hq9cwYbRDeC1HGa,4nFrcGM7MY1mpoQCC7Kefj,,2023-10-05,192936,,0.775,0.662,10,-7.755,1,0.0408,0.117,0.0648,0.0928,0.257,112.014,Tems Me & U
